student_id_new,acct_id_new,person_detail_id_new,gender,city,state,zip,ethnicity,school_id_new,lea_id_new,race_id,grade,lep_enrolled,iep_enrolled,cum_gpa,absence_count_unexcused,absence_count_excused,core_gpa,num_f,academic_year_id
15129,4549,14962,M,Morganton,NC,28655,1,36,10,9,6.0,N,N,3.66667,0,0,3.41667,0,12
15130,9149,19689,F,Spindale,NC,28160,0,35,17,4,11.0,N,N,0.0,3,3,,0,12
15131,9418,1007,M,Laurel Springs,NC,28644,0,56,5,5,6.0,N,N,3.90833,0,2,3.87692,0,12
15132,4699,21217,F,Forest City,NC,28043,0,35,17,5,11.0,N,N,0.0,0,5,,0,12
15133,15309,6278,F,Forest City,NC,28043,1,66,12,9,9.0,N,N,2.1,0,9,2.1,0,12
15134,2838,14192,M,Wilkesboro,NC,28697,1,11,1,9,8.0,N,N,2.73333,2,0,2.73333,0,12
15135,2809,20807,M,Forest City,NC,28043,0,22,9,2,6.0,N,N,3.61905,1,3,3.81818,0,12
15136,5437,14950,M,West Jefferson,NC,28694,0,67,2,5,8.0,N,Y,3.44375,13,3,3.54,0,12
15137,3217,15314,M,West Jefferson,NC,28694,0,67,2,5,7.0,N,N,3.58,5,1,3.55556,0,12
15138,8253,3966,M,Burnsville,NC,28714,0,25,4,5,7.0,N,N,1.56667,7,16,1.56667,1,12
15139,6969,25703,M,Forest City,NC,28043,0,6,12,2,8.0,N,N,,0,0,,0,11
15140,4137,14401,M,Bryson City,NC,28713,0,74,3,5,7.0,N,N,3.9,0,0,3.86667,0,12
15141,7461,10854,F,Forest City,NC,28043,0,3,12,5,8.0,N,N,,0,0,,0,11
15142,15597,20357,F,Millers,NC,28651,0,18,1,5,8.0,N,N,4.0,6,3,4.0,0,12
15143,13401,25702,F,Elkin,NC,28621,0,8,1,5,8.0,N,N,2.03333,0,1,2.03333,0,12
15144,15422,10516,F,Ronda,NC,28670,0,8,1,5,6.0,N,N,3.95,0,2,3.95,0,12
15145,4041,23036,F,Caroleen,NC,28019,0,53,9,5,6.0,N,N,2.30769,3,7,2.30769,0,11
15146,2894,1190,M,Bryson City,NC,28713,0,47,20,5,8.0,N,Y,2.36818,4,9,1.78333,1,11
15147,2349,15232,M,Hays,NC,28635,2,46,14,9,8.0,Y,N,2.74643,8,11,1.49167,3,11
15148,14775,1279,M,Bryson City,NC,28713,0,74,3,5,7.0,N,N,3.22667,1,16,2.8,0,12
15149,15945,26042,F,Forest City,NC,28043,0,12,17,5,9.0,N,N,0.0,1,11,,0,12
15150,15738,28722,M,Roaring Gap,NC,28668,2,14,8,5,8.0,N,N,3.585,0,0,3.33333,0,11
15151,8823,29315,F,Rutherfordton,NC,28139,0,7,9,5,7.0,N,N,3.58333,0,2,3.58333,0,11
15152,11058,4838,M,Jefferson,NC,28640,0,30,2,5,6.0,N,N,2.03478,6,1,2.09167,1,12
15153,12200,14149,M,Forest City,NC,28043,1,7,9,9,6.0,N,N,1.25172,0,1,0.76154,10,12
15154,13647,40,M,Cherokee,NC,28719,0,47,20,7,8.0,N,N,2.3625,4,3,1.80833,5,11
15155,13417,24673,F,Bryson City,NC,28713,0,47,20,5,8.0,N,N,2.45417,8,7,1.66667,3,11
15156,4823,598,F,Morganton,NC,28655,0,36,10,5,6.0,N,N,3.75,2,6,3.53846,0,12
15157,4386,21131,F,Ellenboro,NC,28018,0,52,17,5,6.0,N,N,0.0,0,0,,0,12
15158,11490,17300,M,Ellenboro,NC,28040,0,22,9,5,7.0,N,N,,0,0,,0,11
15159,5379,18541,F,Morganton,NC,28655,0,36,10,5,6.0,N,N,4.0,0,0,4.0,0,12
15160,7313,4979,M,Boone,NC,28607,0,13,23,1,9.0,N,N,,0,20,,0,12
15161,14123,26826,F,Ronda,NC,28670,2,4,14,7,9.0,N,N,3.78333,7,49,3.78333,0,12
15162,920,22469,M,Wilkesboro,NC,28697,0,11,1,2,6.0,N,N,3.0,9,3,3.0,0,12
15163,11446,21416,F,Wilkesboro,NC,28697,0,18,1,5,7.0,N,Y,3.85,0,3,3.85,0,12
15164,14812,16300,M,Hayesville,NC,28904,0,58,7,2,8.0,N,N,2.10345,1,1,1.71429,3,12
15165,4710,27817,M,Forest City,NC,28043,0,12,17,4,12.0,N,N,0.0,0,0,,0,12
15166,3684,27695,M,Rutherfordton,NC,28139,0,24,12,5,9.0,N,N,0.5375,27,0,0.46,5,12
15167,7396,11570,F,Wilkesboro,NC,28697,2,68,14,7,9.0,N,N,1.0,30,14,1.0,4,12
15168,2429,11891,F,West Jefferson,NC,28694,0,76,15,5,8.0,N,N,,1,16,,0,11
15169,1130,28202,M,Forest City,NC,28043,0,52,17,5,7.0,N,N,0.0,0,0,,0,12
15170,12409,28361,M,Cherokee,NC,28719,0,47,20,7,8.0,N,N,3.11667,4,5,2.59167,0,11
15171,7828,20452,M,Hays,NC,28635,0,15,1,5,6.0,N,N,2.66667,5,1,2.66667,1,12
15172,9997,28454,F,Mooresboro,NC,28114,0,62,12,5,9.0,N,N,0.0,58,47,0.0,10,12
15173,6231,2091,M,Spindale,NC,28160,0,35,17,2,12.0,N,N,0.0,0,0,,0,12
15174,1572,10912,F,Whittier,NC,28789,0,74,3,5,7.0,N,N,3.63333,0,11,3.21429,0,12
15175,5112,2092,M,Morganton,NC,28655,0,16,10,5,6.0,N,N,3.11111,2,1,3.08333,0,12
15176,16958,3011,M,West Jefferson,NC,28694,0,69,2,5,6.0,N,N,2.40455,5,1,3.02727,0,12
15177,562,20358,F,Roaring River,NC,28669,0,8,1,5,6.0,N,N,4.0,0,1,4.0,0,11
15178,9640,15400,M,Wilkesboro,NC,28697,0,18,1,5,7.0,N,N,2.81429,0,0,2.23333,0,11
15179,222,24074,M,Wilkesboro,NC,28697,2,68,14,7,9.0,N,N,3.38333,28,15,3.38333,0,12
15180,6762,16731,F,Forest City,NC,28043,0,12,17,5,12.0,N,N,0.0,4,2,,0,12
15181,9917,18464,F,North Wilkesboro,NC,28659,2,68,14,7,9.0,N,N,2.88333,48,3,2.88333,0,12
15182,8189,10828,M,Millers Creek,NC,28651,2,26,14,7,9.0,N,N,3.125,22,4,3.125,0,12
15183,14048,19524,F,Wilkesboro,NC,28697,0,18,1,5,7.0,N,N,2.65,2,0,1.69091,3,11
15184,2418,4735,F,Vilas,NC,28692,0,1,22,5,7.0,N,Y,3.56154,5,2,3.225,0,11
15185,636,25340,F,Crumpler,NC,28617,0,67,2,5,8.0,N,N,2.9875,11,1,3.01111,0,12
15186,7724,20676,M,Valdese,NC,28690,0,73,21,1,8.0,N,N,3.85714,0,0,3.75,0,11
15187,12321,28836,F,Ellenboro,NC,28040,0,22,9,5,6.0,N,N,3.17241,8,2,3.12143,0,12
15188,6160,24938,M,Morganton,NC,28655,0,36,10,1,6.0,N,N,3.78261,5,5,3.58333,0,12
15189,17153,20460,M,Mooresboro,NC,28114,0,53,9,5,7.0,N,N,3.58333,0,0,3.58333,0,11
15190,5789,24601,F,Ellenboro,NC,28040,0,22,9,5,8.0,N,N,3.96538,2,2,3.93571,0,12
15191,16863,4422,F,Hayesville,NC,28904,0,58,7,5,6.0,N,N,2.69677,3,18,2.64,1,12
15192,2215,23128,F,McGrady,NC,28649,2,46,14,5,8.0,N,N,3.98929,0,1,3.975,0,11
15193,2025,26016,M,Millers Creek,NC,28651,0,18,1,5,6.0,N,N,1.38333,1,2,1.38333,1,12
15194,16026,27651,F,Burnsville,NC,28714,0,75,4,5,6.0,N,N,3.6,0,0,3.6,0,12
15195,14336,14199,M,Forest City,NC,28043,0,7,9,4,8.0,N,N,2.63913,5,4,2.35714,1,12
15196,15904,14755,F,Forest City,NC,28043,0,7,9,5,7.0,N,N,,0,0,,0,11
15197,11719,9719,M,Forest City,NC,28043,1,20,17,9,6.0,N,N,0.0,1,0,,0,12
15198,11080,5724,M,Traphill,NC,28685,0,15,1,5,7.0,N,N,3.73929,1,0,3.5,0,11
15199,5865,23140,F,Morganton,NC,28655,0,40,21,5,9.0,N,N,2.91875,22,4,2.875,1,12
15200,7244,20980,M,Morganton,NC,28655,0,55,10,5,8.0,N,N,2.36,1,4,2.25,2,12
15201,16252,20943,F,Sylva,NC,28779,0,74,3,5,6.0,N,N,3.8,5,2,3.8,0,11
15202,15396,15285,M,Bryson City,NC,28713,0,74,3,5,7.0,N,N,2.69333,0,23,1.52857,3,12
15203,8780,1895,M,Wilkesboro,NC,28697,0,18,1,5,6.0,N,N,3.43333,0,0,3.43333,0,12
15204,12239,22731,M,North Wilkesboro,NC,28659,2,45,14,7,9.0,N,N,0.8375,10,0,0.8375,4,12
15205,5568,17798,M,Forest City,NC,28043,0,12,17,5,11.0,N,N,0.0,1,0,,0,12
15206,5113,21995,F,Connelly Springs,NC,28612,0,73,21,5,8.0,N,Y,2.17857,0,0,1.64286,6,11
15207,10929,3515,M,West Jefferson,NC,28694,0,67,2,5,7.0,N,N,2.33333,5,5,2.33333,0,11
15208,8751,6309,F,Hot Springs,NC,28743,0,17,19,5,6.0,N,N,3.975,0,0,3.95,0,12
15209,4548,29120,M,North Wilkesboro,NC,28659,2,68,14,7,9.0,Y,N,1.325,33,0,1.325,1,12
15210,10561,9676,M,Ellenboro,NC,28040,0,12,17,5,12.0,N,N,0.0,1,1,,0,12
15211,397,21297,M,Glen Alpine,NC,28728,0,39,21,5,8.0,N,N,2.58333,1,1,2.15385,1,11
15212,9427,23395,F,Ronda,NC,28670,0,8,1,5,6.0,N,N,3.33333,1,2,3.33333,0,12
15213,6692,16601,M,Cherokee,NC,28719,0,74,3,7,7.0,N,N,3.58125,0,0,3.58125,0,11
15214,14985,11507,M,North Wilkesboro,NC,28659,0,15,1,5,6.0,N,Y,2.62143,0,12,1.39167,2,11
15215,12430,12097,F,Morganton,NC,28655,0,51,10,5,8.0,N,N,3.14815,3,5,2.69231,0,12
15216,15705,22706,M,Boone,NC,28607,1,13,23,9,9.0,N,N,,82,5,,0,12
15217,6604,4988,M,Rutherfordton,NC,28139,0,7,9,5,8.0,N,N,2.95217,7,1,2.55385,0,12
15218,2704,2246,F,Marshall,NC,28753,0,31,16,5,8.0,N,Y,3.0,0,0,1.85714,2,11
15219,7788,24720,F,Marshall,NC,28753,0,17,19,5,8.0,N,N,3.52917,5,1,3.14167,0,12
15220,12666,10354,F,Robbinsville,NC,28771,0,43,13,5,7.0,N,Y,2.5,6,0,2.5,0,11
15221,9571,5442,M,Boone,NC,28607,0,44,23,5,8.0,N,N,3.875,0,1,3.675,0,11
15222,133,23480,M,Morganton,NC,28655,0,55,10,2,7.0,N,N,2.92,2,3,2.0,0,12
15223,5713,3417,F,Bostic,NC,28018,0,35,17,5,12.0,N,N,0.0,0,4,,0,12
15224,8964,17275,F,Marshall,NC,28753,0,17,19,5,7.0,N,N,2.36667,13,1,1.61667,4,12
15225,10231,28819,F,North Wilkesboro,NC,28659,0,8,1,5,7.0,N,N,3.83333,0,5,3.83333,0,12
15226,7520,25492,M,Boone,NC,28607,1,1,22,9,6.0,N,N,3.19231,3,1,3.11429,0,12
15227,14321,1636,M,Crumpler,NC,28617,0,30,2,5,6.0,N,N,2.45217,8,13,2.60833,1,12
15228,8813,11598,F,Sugar Grove,NC,28679,0,13,23,5,9.0,N,N,,53,8,,0,12
15229,7294,26310,M,Valdese,NC,28690,0,49,10,5,6.0,N,N,3.39286,0,0,3.15385,0,11
15230,1217,14213,M,Marshall,NC,28753,0,17,19,5,6.0,N,N,3.9875,2,1,3.975,0,12
15231,14290,22434,M,North Wilkesboro,NC,28659,0,11,1,5,8.0,N,N,4.0,5,6,4.0,0,12
15232,2175,25074,M,Hickory,NC,28601,0,51,10,5,7.0,N,N,2.70833,3,4,2.23077,0,12
15233,6478,12117,F,Hayesville,NC,28904,0,58,7,5,7.0,N,N,2.03256,2,4,1.975,5,12
15234,8851,15900,M,Connelly Springs,NC,28612,0,51,10,5,7.0,N,N,1.72222,0,0,1.3,6,11
15235,10831,13245,F,Wilkesboro,NC,28697,0,18,1,5,8.0,N,N,3.78889,3,0,3.78889,0,12
15236,8551,6545,M,Millers Creek,NC,28651,0,15,1,5,8.0,N,Y,1.41667,5,3,1.41667,4,12
15237,14878,18894,M,West Jefferson,NC,28694,0,67,2,5,7.0,N,Y,1.64375,0,13,0.66667,6,12
15238,414,2344,F,Valdese,NC,28690,0,73,21,1,8.0,N,Y,3.71429,0,0,3.78947,0,11
15239,14671,9738,M,Morganton,NC,28655,0,40,21,5,9.0,N,N,2.025,28,14,0.875,4,12
15240,12188,9959,F,North Wilkesboro,NC,28659,1,15,1,9,6.0,Y,N,3.95,0,0,3.95,0,12
15241,13249,21076,F,North Wilkesboro,NC,28659,0,8,1,5,8.0,N,N,3.3,2,1,3.3,0,12
15242,4907,28826,F,Forest City,NC,28043,0,23,17,5,10.0,N,N,0.0,1,0,,0,12
15243,5495,28769,M,Robbinsville,NC,28771,0,43,13,5,7.0,N,N,3.37222,5,13,3.11667,0,12
15244,16560,7487,F,Glendale Springs,NC,28629,0,67,2,5,7.0,N,N,3.5,5,7,3.5,0,11
15245,7623,28357,M,Valdese,NC,28690,0,49,10,5,6.0,N,N,2.75,12,9,2.23077,2,12
15246,12724,4732,F,,,,0,74,3,5,7.0,N,N,3.65,1,0,3.65,0,11
15247,8514,25089,F,Ronda,NC,28670,2,4,14,7,9.0,Y,N,3.66667,1,3,3.66667,0,12
15248,1286,7690,F,Morganton,NC,28655,0,16,10,3,8.0,N,N,1.69231,0,0,1.11667,0,12
15249,12858,4427,F,Rutherfordton,NC,28139,0,35,17,2,10.0,N,N,0.0,0,0,,0,12
15250,11658,27864,F,West Jefferson,NC,28694,0,76,15,5,8.0,N,N,,0,1,,0,11
15251,1251,18913,M,Wilkesboro,NC,28697,1,11,1,9,7.0,N,Y,2.38929,5,3,1.95833,2,11
15252,15034,19935,M,Morganton,NC,28655,0,40,21,1,9.0,N,N,3.2375,32,0,3.28,0,12
15253,1868,15401,M,North Wilkesboro,NC,28659,0,11,1,5,6.0,N,N,3.78571,0,4,3.55,0,11
15254,11824,18364,M,North Wilkesboro,NC,28659,0,11,1,5,7.0,N,N,4.0,6,2,4.0,0,12
15255,4039,20935,M,Rutherfordton,NC,28139,0,10,17,5,7.0,N,N,0.0,2,0,,0,12
15256,9219,22366,F,Morganton,NC,28655,0,61,21,2,9.0,N,N,1.82353,31,12,1.6,5,12
15257,4259,28779,F,Spindale,NC,28160,0,35,17,5,11.0,N,N,0.0,0,0,,0,12
15258,1136,11239,F,Rutherfordton,NC,28139,0,35,17,5,10.0,N,N,0.0,1,0,,0,12
15259,2831,2117,M,Morganton,NC,28655,0,16,10,5,6.0,N,N,3.40541,4,3,4.0,0,12
15260,14492,28927,F,Morganton,NC,28655,0,40,21,2,9.0,N,N,3.38125,25,12,3.2125,0,12
15261,16393,21208,M,Forest City,NC,28043,0,53,9,5,7.0,N,N,,0,0,,0,11
15262,9678,16008,F,Bryson City,NC,28713,0,74,3,5,8.0,N,N,3.3,0,7,2.71111,0,12
15263,160,12563,F,Sparta,NC,28675,0,56,5,7,6.0,N,N,4.0,8,0,4.0,0,11
15264,11823,17465,F,Forest City,NC,28043,0,12,17,5,11.0,N,N,0.0,0,1,,0,12
15265,10658,21912,F,Wilkesboro,NC,28697,0,18,1,5,7.0,N,N,3.10952,3,1,2.56667,1,11
15266,13850,26233,F,Hayesville,NC,28904,0,58,7,5,7.0,N,N,3.54444,5,0,3.97857,0,12
15267,11774,10599,M,Morganton,NC,28655,0,55,10,5,6.0,N,Y,1.86957,2,0,1.71429,6,11
15268,17011,25961,M,Rutherfordton,NC,28139,0,7,9,5,7.0,N,N,2.86667,4,13,2.61818,1,12
15269,8271,356,F,Hickory,NC,28602,0,51,10,5,6.0,N,N,3.58333,5,2,3.41667,0,12
15270,12996,19793,M,Robbinsville,NC,28771,0,38,13,7,6.0,N,Y,2.11111,6,14,2.11111,6,11
15271,463,6730,F,Bostic,NC,28018,0,12,17,5,10.0,N,N,0.0,0,1,,0,12
15272,12942,16751,M,Connelly Springs,NC,28612,0,51,10,5,7.0,N,N,3.95833,0,0,4.0,0,11
15273,138,7357,M,Morganton,NC,28655,0,40,21,5,9.0,N,N,3.775,46,30,3.6,0,12
15274,7604,24460,F,Bostic,NC,28018,0,12,17,5,12.0,N,N,0.0,0,0,,0,12
15275,14641,15176,F,Vilas,NC,28692,0,1,22,5,8.0,N,N,3.00625,3,7,2.55,0,12
15276,4247,14519,F,West Jefferson,NC,28694,0,30,2,5,6.0,N,N,2.1913,10,0,2.19167,2,12
15277,8959,7773,F,Connellys Springs,NC,28612,0,51,10,5,6.0,N,N,3.45833,0,0,3.08333,0,11
15278,3822,8044,F,Morganton,NC,28655,0,39,21,5,8.0,N,N,1.77273,9,0,1.0,3,11
15279,9878,26068,F,Morganton,NC,28655,0,49,10,2,8.0,N,N,3.41667,3,0,3.23077,0,12
15280,10931,10611,F,Hickory,NC,28601,0,32,21,5,8.0,N,N,2.95833,10,0,2.33333,0,11
15281,13884,17963,F,Purlear,NC,28665,0,18,1,5,7.0,N,N,3.9,2,2,3.9,0,12
15282,10447,17159,F,Marshall,NC,28753,0,31,16,5,8.0,N,N,3.70417,7,1,3.55,0,11
15283,5705,22178,F,West Jefferson,NC,28694,0,41,15,5,9.0,N,N,0.0,0,0,,0,12
15284,16988,15220,M,Marshall,NC,28753,0,17,19,5,8.0,N,N,3.3875,5,9,2.825,0,12
15285,2578,8121,F,Forest City,NC,28043,0,23,17,5,12.0,N,N,0.0,0,0,,0,12
15286,16698,6231,F,Rutherfordton,NC,28139,0,35,17,5,10.0,N,N,0.0,1,0,,0,12
15287,1732,18602,F,Hildebran,NC,28637,0,60,21,5,9.0,N,N,3.39375,27,1,3.43,0,12
15288,12046,16211,F,,,+,0,49,10,5,6.0,N,N,3.66667,13,5,3.69231,0,12
15289,15621,15162,F,North Wilkesboro,NC,28659,0,11,1,5,8.0,N,N,2.3,7,6,2.3,1,12
15290,1020,9542,M,Hays,NC,28635,0,15,1,4,6.0,N,N,3.97857,3,2,3.975,0,11
15291,2457,10883,F,Forest City NC,,28043,0,53,9,4,6.0,N,N,2.08333,1,0,2.08333,2,11
15292,6299,23762,F,Wilkesboro,NC,28697,0,15,1,5,7.0,N,Y,0.71,6,4,0.71,4,12
15293,7132,12799,M,Rhodhiss,NC,28667,0,51,10,5,6.0,N,N,3.08333,5,1,2.76923,0,12
15294,7293,22288,F,Sugar Grove,NC,28679,0,27,22,5,7.0,N,N,3.67241,4,6,3.425,0,11
15295,1953,27322,M,Glade Valley,NC,28627,1,9,5,9,7.0,N,N,1.81304,1,0,0.975,7,12
15296,17288,28288,F,Morganton,NC,28655,0,55,10,5,7.0,N,Y,3.53846,0,0,3.14286,0,11
15297,15930,25863,M,Marshall,NC,28753,0,17,19,5,7.0,N,N,2.31333,7,0,2.06111,4,11
15298,17242,3900,F,Bryson City,NC,28713,0,74,3,5,6.0,N,Y,2.675,2,5,2.675,0,11
15299,9143,27410,M,Wilkesboro,NC,28697,0,18,1,5,7.0,N,Y,3.03571,0,3,2.65833,0,11
15300,16086,13806,F,Mooresboro,NC,28114,0,53,9,5,8.0,N,N,3.74615,0,0,3.53846,0,12
15301,10777,19086,F,Valdese,NC,28690,0,49,10,5,6.0,N,N,3.07143,7,8,2.61538,0,12
15302,1080,22631,M,Rutherfordton,NC,28139,0,23,17,5,10.0,N,N,0.0,0,0,,0,12
15303,16264,13750,M,Drexel,NC,28619,0,73,21,5,8.0,N,N,3.45833,5,0,3.30769,0,11
15304,9691,21800,M,Morganton,NC,28655,0,55,10,2,6.0,N,Y,1.84,3,6,1.91667,0,12
15305,13539,12141,F,Wilkesboro,NC,28697,1,11,1,9,7.0,Y,N,2.55,3,5,2.55,1,12
15306,742,28788,F,Rutherfordton,NC,28139,0,35,17,5,12.0,N,N,0.0,4,1,,0,12
15307,14930,14985,F,Mooresboro,NC,28114,0,23,17,5,9.0,N,N,0.0,3,0,,0,12
15308,15137,19325,F,Morganton,NC,28655,0,71,21,4,9.0,N,N,2.73125,1,5,1.6,2,12
15309,9947,11468,F,Wilkesboro,NC,28697,0,11,1,1,8.0,Y,N,4.0,0,2,4.0,0,12
15310,8907,16265,F,Piney Creek,NC,28663,2,50,8,5,9.0,N,N,3.82083,17,0,3.66667,0,12
15311,2328,16567,M,Connelly Springs,NC,28612,0,51,10,5,6.0,N,N,4.0,0,2,4.0,0,12
15312,3090,29424,M,Spindale,NC,28160,0,7,9,5,7.0,N,N,1.42632,1,4,1.41,4,12
15313,13307,11841,M,Burnsville,NC,28714,0,75,4,4,6.0,N,Y,3.2,9,0,3.05625,0,11
15314,13984,7459,F,Morganton,NC,28655,0,36,10,5,6.0,N,N,4.0,0,1,4.0,0,12
15315,10849,8008,F,Hickory,NC,28602,0,60,21,5,9.0,N,N,3.9625,27,5,3.94,0,12
15316,6599,22139,M,Robbinsville,NC,28771,0,43,13,7,7.0,N,Y,1.66667,0,14,1.66667,0,11
15317,4392,29358,F,Leicester,NC,28748,1,17,19,9,7.0,N,N,2.68333,0,0,1.81667,0,12
15318,9805,10356,M,Hickory,NC,28602,0,51,10,5,6.0,N,N,3.125,2,2,2.5,0,11
15319,9067,25155,F,Morganton,NC,28655,0,40,21,5,9.0,N,N,4.0,3,10,4.0,0,12
15320,8053,10564,F,Burnsville,NC,28714,0,75,4,5,6.0,N,N,3.63333,14,5,3.63333,0,12
15321,7221,16965,M,Hays,NC,28635,0,15,1,5,8.0,N,N,1.13333,3,5,1.13333,5,12
15322,4294,16618,F,Hickory,NC,28601,0,60,21,5,9.0,N,N,2.875,40,0,3.175,1,12
15323,16650,3543,F,Grassy Creek,NC,28631,0,41,15,5,9.0,N,N,0.0,0,0,,0,12
15324,16136,23412,F,Vilas,NC,28692,0,27,22,5,8.0,N,N,4.0,8,0,4.0,0,12
15325,1491,28258,F,Morganton,NC,28655,0,39,21,5,8.0,N,N,2.95455,0,0,2.66667,0,11
15326,10913,6370,F,Drexel,NC,28619,0,49,10,5,7.0,N,N,3.27586,5,0,3.0,0,11
15327,6785,13285,F,Robbinsville,NC,28771,0,38,13,5,6.0,N,N,3.83333,0,0,3.83333,0,11
15328,1625,28528,M,Hot Springs,NC,28743,0,17,19,5,7.0,N,N,1.82667,10,4,1.15556,9,11
15329,14530,14024,M,North Wilkesboro,NC,28659,2,68,14,7,9.0,Y,N,2.58,5,4,2.58,0,12
15330,5728,23889,F,Forest City,NC,28043,0,22,9,2,6.0,N,N,3.07692,2,1,3.07692,0,11
15331,11449,27164,M,Forest City,NC,28043,0,24,12,5,9.0,N,N,0.9,1,0,0.0,6,12
15332,176,16763,F,Hayesville ,NC,28904,0,58,7,5,8.0,N,N,2.31333,8,8,2.05,4,12
15333,8884,25420,F,Ellenboro,NC,28040,0,52,17,5,6.0,N,N,0.0,0,0,,0,12
15334,10400,12777,M,Union Mills,NC,28167,0,35,17,5,9.0,N,N,0.0,1,10,,0,12
15335,12782,27219,M,West Jefferson,NC,28694,0,69,2,5,6.0,N,N,2.83333,7,4,2.83333,0,11
15336,6059,20563,F,Thurmond,NC,28683,0,15,1,5,6.0,N,N,3.28333,5,1,3.28333,0,12
15337,9785,8403,F,Ferguson,NC,28624,0,18,1,5,7.0,N,N,1.375,8,9,1.375,2,12
15338,11603,18650,M,Connelly Springs,NC,28612,0,60,21,5,9.0,N,N,2.61875,48,0,2.25,0,12
15339,1237,23713,F,North Wilkesboro,NC,28659,2,2,14,4,8.0,N,N,3.40714,3,2,2.95,0,11
15340,15104,11918,F,Forest City,NC,28043,0,23,17,5,11.0,N,N,0.0,1,0,,0,12
15341,1361,11078,M,Rutherfordton,NC,28139,0,7,9,5,8.0,N,N,3.36842,6,2,3.82222,0,12
15342,4981,8911,M,Mooresboro,NC,28114,0,23,17,5,10.0,N,N,0.0,8,0,,0,12
15343,10246,22609,F,Forest City,NC,28043,0,22,9,5,6.0,N,N,3.56522,4,1,3.16667,0,12
15344,10310,25454,M,,,,N,75,4,5,6.0,N,N,3.15833,0,0,3.15833,0,12
15345,4150,15538,F,Boomer,NC,28606,0,11,1,2,7.0,N,N,3.23333,3,1,3.23333,0,12
15346,9638,12758,M,Roaring River,NC,28669,0,8,1,5,7.0,N,Y,3.5,0,0,3.2,0,11
15347,550,27955,M,Morganton,NC,28655,0,57,21,5,8.0,N,N,3.20833,9,0,2.75,0,11
15348,15299,3439,F,North Wilkesboro,NC,28659,1,11,1,9,6.0,Y,N,3.35,2,2,3.35,0,12
15349,8970,25477,F,Millers Creek,NC,28651,2,26,14,7,9.0,N,N,3.075,3,20,3.075,0,12
15350,8967,24200,M,Hayesville,NC,28904,0,58,7,5,7.0,N,N,3.32222,5,6,3.72143,0,12
15351,5069,9480,F,Forest City,NC,28043,0,22,9,1,6.0,N,N,3.42105,0,0,3.0,0,12
15352,5011,10645,F,Icard,NC,28666,0,51,10,5,6.0,N,N,3.75,0,0,3.83333,0,12
15353,12375,23773,M,Ronda,NC,28670,2,4,14,7,9.0,N,N,3.85,7,17,3.85,0,12
15354,12810,26431,F,West Jefferson,NC,28694,0,41,15,5,9.0,N,N,0.0,0,0,,0,12
15355,7310,18684,M,Forest City,NC,28043,0,23,17,5,10.0,N,N,0.0,0,0,,0,12
15356,12302,28298,M,Thurmond,NC,28683,0,8,1,5,6.0,N,N,3.73333,5,4,3.73333,0,12
15357,13510,10184,F,Spindale,NC,28160,0,35,17,5,11.0,N,N,0.0,0,0,,0,12
15358,5599,26371,M,Morganton,NC,28655,0,36,10,5,7.0,N,N,3.66667,9,13,3.5,0,12
15359,3171,13813,F,North Wilkesboro,NC,28659,0,15,1,5,7.0,N,N,1.45,4,1,1.45,1,12
15360,6301,28531,F,Valdese,NC,28690,0,73,21,5,8.0,Y,N,4.0,6,0,4.0,0,11
15361,10080,27776,M,Rutherfordton,NC,28139,0,12,17,5,12.0,N,N,0.0,0,0,,0,12
15362,11074,25765,M,Valdese,NC,28690,0,49,10,5,7.0,N,N,3.86667,3,0,3.75,0,11
15363,16184,7527,F,Forest City,NC,28043,0,23,17,2,11.0,N,N,0.0,0,0,,0,12
15364,3869,28766,F,Morganton,NC,28655,0,36,10,5,8.0,N,N,3.875,1,0,3.75,0,12
15365,3308,4586,M,North Wilkesboro,NC,28659,0,11,1,5,6.0,N,N,2.61667,6,1,2.61667,0,12
15366,1259,24860,F,Robbinsville,NC,28771,0,54,11,7,8.0,N,N,4.0,7,13,4.0,0,11
15367,13169,876,M,Morganton,NC,,1,16,10,9,7.0,N,N,2.5625,9,2,2.5,0,12
15368,10370,28269,M,Rutherfordton,NC,28139,0,35,17,2,12.0,N,N,0.0,1,0,,0,12
15369,519,27156,M,Bryson City,NC,28713,0,74,3,5,7.0,N,N,4.0,0,0,4.0,0,11
15370,7300,5870,F,Robbinsville,NC,28771,0,38,13,5,6.0,N,N,3.55238,0,0,3.55,0,12
15371,2454,11836,F,Jefferson,NC,28640,0,30,2,5,6.0,N,N,3.47826,4,0,4.0,0,12
15372,16045,9221,M,Almond,NC,28702,0,47,20,5,8.0,N,N,2.75417,7,12,2.36667,1,11
15373,15954,29380,M,Hickory,NC,28601,0,60,21,2,9.0,N,N,0.83,3,0,0.56,10,12
15374,9877,27601,F,Morganton,NC,28655,0,57,21,5,8.0,N,N,4.0,7,10,4.0,0,11
15375,3694,27129,M,Forest City,NC,28043,0,52,17,5,7.0,N,N,0.0,0,0,,0,12
15376,6603,18638,M,Morganton,NC,28655,1,16,10,9,6.0,N,N,3.375,0,0,2.83333,0,11
15377,5455,27559,F,West Jefferson,NC,28694,0,67,2,5,7.0,N,N,4.0,1,2,4.0,0,11
15378,5362,25884,M,Forest City,NC,28043,0,20,17,5,7.0,N,N,0.0,4,2,,0,12
