student_id_new,acct_id_new,person_detail_id_new
1509,14856,266
1509,14856,739
1509,14856,8840
8487,14857,17107
8487,14857,21360
11137,14858,12061
11137,14858,28190
1586,14859,17295
1586,14859,28962
14199,14860,5399
14199,14860,17334
661,14861,866
15490,14862,9744
15490,14862,18677
13680,14863,3653
13680,14863,16116
13680,14863,27667
6177,14864,16734
6177,14864,18362
7067,14865,13975
4303,14866,3488
4303,14866,8085
483,14867,3350
483,14867,5122
2980,14868,3074
2980,14868,21102
9839,14869,18110
9839,14869,21276
2521,14870,22735
327,14871,11412
9610,14872,27371
7341,14873,7921
7341,14873,25004
4873,14874,10997
4873,14874,23956
14110,14876,15435
14110,14876,15623
9173,14877,18532
9173,14877,25165
15237,14878,13733
15237,14878,18894
14854,14879,17162
12008,14880,553
12008,14880,4572
10182,14881,10188
10273,14883,1732
10273,14883,5691
10273,14883,22667
8705,14884,328
8705,14884,19482
12983,14885,730
8934,14887,5294
8934,14887,7105
8934,14887,13316
14253,14888,20399
4667,14889,1090
4667,14889,22841
6790,14890,2707
6790,14890,5178
10446,14891,4333
10446,14891,28022
10446,14891,29387
12761,14892,9634
10572,14893,16256
10572,14893,18325
4060,14894,1098
2377,14895,843
2377,14895,20654
15066,14896,7518
15066,14896,10963
11960,14897,24843
10012,14898,914
10012,14898,6246
9575,14899,16399
9575,14899,17479
12517,14900,7535
12517,14900,11236
13781,14901,22518
13176,14902,2295
13176,14902,14547
14846,14903,11487
14846,14903,13354
4263,14904,473
4263,14904,5883
4263,14904,21893
15450,14905,5317
15450,14905,15990
1221,14906,812
1576,14907,4820
1576,14907,10641
1576,14907,25639
3897,14908,169
3897,14908,9985
4159,14909,18781
14638,14910,16131
2111,14911,27869
12335,14912,9502
12335,14912,19761
2137,14913,4188
11782,14914,15270
11782,14914,18764
1767,14915,2108
1767,14915,3660
1767,14915,11810
11598,14916,20290
8696,14917,97
8696,14917,7552
3242,14918,9152
3242,14918,22180
4004,14919,1928
4004,14919,18089
4150,14920,4425
4150,14920,13064
4150,14920,13238
1740,14921,6490
11764,14922,12936
926,14923,14900
926,14923,20911
11803,14924,15783
11803,14924,28228
15893,14925,11189
15893,14925,16326
8455,14926,8104
8455,14926,21721
435,14927,4696
435,14927,26337
1640,14929,4758
15307,14930,4853
15307,14930,12148
15307,14930,14985
9727,14931,14383
9727,14931,14612
9727,14931,24390
10814,14932,13130
14175,14933,4761
14175,14933,6875
8007,14934,1796
8007,14934,9577
10237,14935,11710
7838,14936,984
7838,14936,9926
15694,14937,11303
15694,14937,15043
14389,14938,26602
2697,14939,14425
1518,14940,16048
12208,14941,3545
12208,14941,5890
12208,14941,17745
2132,14943,11674
2132,14943,25099
2082,14944,14963
666,14945,7362
666,14945,26307
785,14947,12064
785,14947,26356
5774,14948,4574
5774,14948,26514
950,14949,18686
10470,14950,2758
10470,14950,4753
14610,14951,16681
14610,14951,24997
11799,14952,22681
11799,14952,26088
11715,14953,7296
11715,14953,25126
11715,14953,28878
13870,14954,17108
11547,14956,16201
11547,14956,24765
2233,14957,19204
2233,14957,26035
5405,14959,2328
2890,14960,21999
2890,14960,25219
1138,14962,6345
1138,14962,14992
1138,14962,26828
833,14963,4336
542,14964,1691
542,14964,2052
542,14964,21252
8386,14965,334
8386,14965,4564
12499,14966,6358
12499,14966,16945
15864,14967,12045
15864,14967,18568
15055,14968,2865
15055,14968,5055
12911,14969,7308
12911,14969,8496
11508,14971,28108
11508,14971,28255
8093,14972,27897
12140,14973,5785
12140,14973,15606
7436,14974,8035
6534,14975,11300
6534,14975,18468
6534,14975,29222
13963,14977,22510
12642,14978,24179
12642,14978,28370
7680,14979,5462
7680,14979,14515
1755,14980,9050
1755,14980,16442
2430,14981,12882
2430,14981,21788
9217,14982,9126
9217,14982,11215
6816,14983,13777
9015,14984,11546
9015,14984,16360
15214,14985,4886
15214,14985,11507
15090,14986,12484
15090,14986,29273
10643,14987,21516
7056,14988,3368
9425,14989,7373
9425,14989,8826
9425,14989,12389
13110,14990,5903
13110,14990,14093
12901,14991,2429
12901,14991,21934
4648,14993,18934
4648,14993,24439
11776,14995,4104
11776,14995,15709
11047,14997,948
11047,14997,14651
11047,14997,17965
8689,14998,1254
8689,14998,1890
11487,14999,5753
11487,14999,16554
2277,15000,1851
2277,15000,8257
11196,15001,8560
14864,15002,5572
14864,15002,17861
14098,15003,12099
14098,15003,12711
4296,15004,12403
4296,15004,20273
11682,15005,2995
11682,15005,11966
11682,15005,17846
8010,15006,14564
8010,15006,20190
11554,15007,21168
13448,15008,26774
16159,15009,8906
16159,15009,11049
10602,15010,26439
5227,15011,12017
5227,15011,13300
8683,15012,12570
2029,15013,19055
2029,15013,25755
7927,15014,10700
7927,15014,27236
5172,15015,23822
5172,15015,25217
11642,15016,9572
11642,15016,19174
5513,15017,3437
5513,15017,28648
8174,15018,14286
8174,15018,20871
8174,15018,27721
12915,15019,14319
4399,15020,10517
4399,15020,17971
6798,15021,9743
6798,15021,11084
6798,15021,23699
15891,15022,1742
3929,15023,8437
9457,15025,9842
7628,15026,15129
8163,15027,12575
8163,15027,25297
4939,15028,5445
4939,15028,18054
460,15029,4346
460,15029,7117
460,15029,20037
11442,15030,4541
13762,15031,14371
13762,15031,14424
9819,15032,9473
9819,15032,10235
3234,15033,26663
3234,15033,27964
15252,15034,2766
15252,15034,19935
2559,15035,12254
2559,15035,14260
12168,15036,13551
12168,15036,16400
12168,15036,17007
2682,15037,28847
11677,15038,1686
11677,15038,2251
2827,15039,14675
10163,15040,13073
10163,15040,19319
10170,15041,3076
10170,15041,18314
5338,15042,13622
5338,15042,27428
487,15043,1992
15712,15044,2268
15712,15044,26407
3757,15045,28730
5096,15046,8672
5096,15046,8733
8600,15047,4489
8600,15047,8145
6005,15048,12364
3313,15050,10626
3313,15050,21667
16237,15051,5015
5155,15052,14540
5155,15052,16700
13089,15053,20519
8481,15054,27567
9979,15055,10369
11907,15056,1892
11907,15056,6289
5035,15057,1653
10672,15058,16181
1797,15060,28128
467,15061,7755
11780,15062,11287
11780,15062,22741
6864,15063,4270
1060,15064,21703
1060,15064,25894
7652,15065,6324
7652,15065,16747
3476,15067,562
3476,15067,13623
1814,15068,15843
1814,15068,18327
1814,15068,25854
2561,15069,3422
2561,15069,28923
10203,15070,10725
10203,15070,24137
10203,15070,28608
9576,15071,18904
9576,15071,25064
9441,15072,379
9441,15072,1325
9441,15072,15683
7073,15073,2332
7073,15073,21848
13704,15074,22426
8280,15075,717
9092,15076,13547
9092,15076,21988
7204,15077,1818
7204,15077,9056
7368,15078,10648
796,15079,1165
11436,15080,19756
11436,15080,27260
4292,15081,18873
4292,15081,23557
11951,15082,16635
11951,15082,25471
9942,15083,8199
2572,15084,26064
9684,15085,18105
9684,15085,28321
5098,15087,7009
5098,15087,26507
10311,15088,1215
10311,15088,10263
13608,15089,4681
13608,15089,7960
13608,15089,9814
1968,15090,9963
1968,15090,22403
1968,15090,28964
1923,15091,14846
350,15092,7486
350,15092,12608
14428,15093,10779
14428,15093,21555
2327,15094,254
2327,15094,27686
11255,15095,16364
11255,15095,20854
9132,15096,10049
9132,15096,23636
6665,15098,6974
6665,15098,15393
11667,15099,2286
11667,15099,3550
1031,15100,11111
1031,15100,22203
9941,15101,2395
9941,15101,2397
7541,15102,13041
7541,15102,23073
5617,15103,428
5617,15103,6942
15340,15104,11918
5289,15105,11722
5289,15105,23541
7118,15106,20073
11316,15107,13863
11316,15107,23749
11316,15107,24886
93,15108,16484
2903,15109,1196
2903,15109,10808
2903,15109,15600
4368,15110,10741
4368,15110,22532
4368,15110,28390
12490,15111,8693
12490,15111,20626
11359,15113,18466
3127,15114,668
3127,15114,14890
1918,15115,251
1918,15115,11393
1918,15115,20459
4985,15116,14123
4985,15116,22197
12124,15117,3319
12124,15117,22819
12124,15117,25044
8817,15118,21130
8817,15118,27285
6583,15119,26934
13390,15120,13595
13390,15120,17828
8637,15121,2486
8637,15121,12533
4369,15122,7800
4369,15122,20486
377,15123,785
377,15123,10257
1591,15124,10238
13236,15125,26079
13236,15125,27849
8206,15126,1816
8206,15126,16668
14183,15128,3531
14183,15128,10014
14183,15128,26977
9208,15129,7277
9208,15129,12369
4276,15130,8660
4276,15130,11406
9797,15131,8366
7846,15132,25437
1118,15133,22282
3043,15134,10446
3043,15134,18570
11942,15135,5158
11942,15135,11297
5207,15136,17571
5207,15136,17604
15308,15137,7620
15308,15137,19325
8197,15138,5655
8197,15138,18188
8197,15138,20882
7775,15139,6419
7775,15139,26534
8955,15140,8763
8955,15140,10031
8955,15140,11124
14640,15141,13071
14640,15141,17401
10856,15142,14585
10856,15142,21030
3963,15144,24744
4477,15145,15186
14841,15146,8218
14841,15146,11543
15497,15147,10373
15497,15147,26920
10891,15148,29384
2432,15149,18354
2432,15149,20222
16195,15150,21587
4552,15151,17260
4552,15151,21960
4009,15152,3365
4009,15152,6620
4009,15152,23425
215,15153,24215
13544,15154,7593
13544,15154,25153
7684,15155,7604
1148,15156,24530
14278,15157,1659
14278,15157,2115
16047,15158,8074
16047,15158,18892
16136,15159,14911
7304,15160,5929
7304,15160,28162
7142,15161,3182
7142,15161,11031
3648,15162,581
3648,15162,20105
13823,15163,14522
13823,15163,20231
9481,15164,851
9481,15164,21846
4928,15165,17208
4928,15165,17286
3490,15166,14392
3490,15166,25966
862,15167,10475
862,15167,14859
15051,15168,1970
15051,15168,18788
2177,15169,19340
2177,15169,23935
9256,15170,4195
8091,15171,738
12361,15172,22576
12361,15172,27407
12361,15172,28016
9583,15173,18074
9348,15174,18908
4223,15175,142
4223,15175,15938
13839,15176,7501
13839,15176,12753
3164,15177,16366
11724,15178,3869
11724,15178,25130
10450,15179,14444
2262,15180,15716
2262,15180,24246
1749,15182,1640
1749,15182,21437
12328,15183,3025
12328,15183,3317
12328,15183,17923
15807,15184,6170
15807,15184,7789
15807,15184,24842
11266,15185,6417
11266,15185,22071
3393,15186,14557
13031,15187,9573
14571,15188,3049
14571,15188,29272
6832,15189,26763
790,15190,4410
790,15190,27057
6213,15191,820
6213,15191,25111
683,15192,11885
683,15192,28544
10394,15193,9492
10394,15193,13844
10394,15193,15735
7749,15194,10455
7749,15194,14485
10039,15195,26297
15076,15196,4855
15076,15196,11811
5528,15197,1365
5528,15197,17565
9121,15199,1850
9121,15199,9269
9780,15200,4199
9780,15200,17016
12961,15201,19796
12961,15201,21191
2279,15202,2478
11040,15203,5491
11040,15203,19597
1281,15204,14734
1281,15204,17653
1281,15204,25280
4986,15205,18759
4986,15205,23972
363,15206,22474
363,15206,27818
1768,15207,12386
4072,15208,1848
4072,15208,27189
12185,15209,7101
12185,15209,9509
12908,15211,16270
12908,15211,20234
4224,15212,23123
4224,15212,26381
2080,15213,2541
2080,15213,6149
2080,15213,23873
9836,15214,29141
5276,15215,14442
5276,15215,20547
8114,15216,6486
8114,15216,27013
5226,15217,6746
5226,15217,21228
5784,15219,4242
5784,15219,9780
5784,15219,25733
3526,15220,7553
3526,15220,13098
14677,15222,3825
14677,15222,13751
13043,15223,25581
13043,15223,27604
9844,15224,23519
15793,15225,5124
15793,15225,29265
7804,15226,19931
119,15227,694
11280,15228,4356
11280,15228,7120
5989,15229,9622
5989,15229,15903
4512,15230,6233
4512,15230,28203
9459,15231,6583
9459,15231,16609
7367,15232,7078
7367,15232,10243
8371,15233,15070
8371,15233,25226
13924,15234,10660
13924,15234,16071
5694,15235,4614
5694,15235,4782
2433,15237,20524
10829,15239,17476
10439,15240,6341
10439,15240,21660
2894,15241,26565
12834,15242,14139
13682,15243,27414
6292,15244,2312
6292,15244,9779
6292,15244,9868
10045,15245,444
10045,15245,28411
13751,15246,1779
12564,15248,5567
12564,15248,28304
8240,15249,4668
8240,15249,24203
11010,15250,5590
11010,15250,16194
15091,15251,28958
9460,15252,14761
13779,15253,22550
13779,15253,25714
4455,15254,24058
12815,15256,6352
12815,15256,15175
6420,15258,1454
6420,15258,22739
6420,15258,28596
13219,15259,10590
13219,15259,21480
3949,15260,2304
3949,15260,14852
5328,15261,12901
5328,15261,21954
5328,15261,28675
10312,15262,11064
10312,15262,19728
6125,15263,2125
11430,15264,2623
11430,15264,26839
2799,15265,19424
2799,15265,22371
10523,15266,9342
10523,15266,17860
9592,15267,1904
9592,15267,5200
16241,15268,17201
16241,15268,28506
1010,15269,10861
1010,15269,24081
11341,15270,11743
11341,15270,14307
9593,15271,1266
9593,15271,7672
9593,15271,11677
2934,15272,18190
14130,15273,13113
14130,15273,14357
10660,15274,3325
10660,15274,18721
10494,15275,6030
10494,15275,12950
4510,15276,21459
4773,15277,16488
4773,15277,19224
15842,15278,3364
15842,15278,21073
15936,15279,1937
15936,15279,13818
8644,15280,6223
12791,15281,29173
9649,15282,24126
9649,15282,27253
11973,15283,1539
11973,15283,10268
1360,15284,4071
6106,15285,1515
1058,15286,1149
1058,15286,13160
2229,15287,7629
166,15288,11636
14690,15289,11021
14690,15289,21652
484,15290,8797
484,15290,16392
4628,15291,29170
3261,15292,14922
3261,15292,25502
9775,15294,21294
9775,15294,25262
5242,15295,21674
7406,15296,6274
7406,15296,26689
6795,15297,15290
6795,15297,25796
4188,15298,17462
15348,15299,3439
2350,15300,9073
2350,15300,25974
7930,15301,6428
7930,15301,11007
14878,15302,13377
14878,15302,15088
16216,15303,19589
7709,15304,3782
7709,15304,7290
7709,15304,10500
12846,15306,10919
1422,15307,294
1422,15307,9565
1422,15307,22418
16251,15308,1588
16251,15308,8808
15133,15309,376
15133,15309,711
15133,15309,6278
324,15310,21085
12224,15311,660
12224,15311,22003
11945,15312,20
11945,15312,22138
8610,15313,8912
3412,15314,2082
3412,15314,18699
3091,15315,19449
2966,15316,27
2953,15318,2373
692,15320,4613
692,15320,13070
1920,15321,15310
5981,15322,21140
5981,15322,27222
8370,15323,21293
8370,15323,26303
9832,15324,24010
9832,15324,24742
4129,15325,8747
4129,15325,10862
4129,15325,13087
9170,15326,21921
12495,15327,2003
12495,15327,14543
4227,15328,117
4227,15328,17651
6630,15329,7935
6630,15329,20428
11473,15330,22659
6484,15331,2813
6484,15331,24767
6646,15332,13186
12818,15333,8477
8802,15334,3548
8802,15334,9370
4823,15335,3228
4823,15335,7668
3389,15336,723
10743,15337,25611
3344,15338,9065
1351,15339,8999
1351,15339,13302
6104,15340,3382
6104,15340,9832
6104,15340,25573
2220,15341,15678
2220,15341,25778
10582,15342,3996
10582,15342,11268
5670,15343,16408
5670,15343,16673
5940,15344,14865
5940,15344,19848
2312,15345,5735
2312,15345,13668
12034,15346,24368
11919,15348,18884
3423,15349,12496
3423,15349,27779
12230,15350,26163
4155,15351,427
4155,15351,1225
13415,15352,5562
13415,15352,24091
134,15353,6263
14204,15354,18400
6672,15355,20523
36,15356,14175
36,15356,17079
36,15356,29366
15405,15357,22112
2992,15358,3
2992,15358,746
5837,15359,24905
5631,15361,9340
5631,15361,27467
5508,15362,1529
440,15363,2569
15621,15364,15399
15621,15364,21898
14222,15365,12988
4402,15366,17094
4402,15366,26568
1766,15367,1861
1766,15367,5614
6257,15369,568
6257,15369,10614
6257,15369,16824
1911,15370,3341
1911,15370,25682
1734,15371,3314
1734,15371,16560
12287,15372,27544
8374,15373,1439
8374,15373,11614
2803,15374,5301
2803,15374,10372
2803,15374,21353
9827,15375,8113
9827,15375,8765
9827,15375,25381
5629,15376,10197
10862,15377,12249
10299,15378,4610
10299,15378,27019
935,15379,23131
935,15379,28049
3250,15380,2017
3250,15380,21473
13657,15381,9547
13657,15381,18664
10705,15382,14805
10705,15382,24459
14146,15383,3833
14146,15383,5990
8808,15384,6240
8808,15384,18756
8808,15384,23988
11982,15386,8042
11982,15386,13774
11982,15386,26652
16014,15387,8322
14727,15388,6897
14727,15388,23615
14727,15388,26066
3895,15389,27541
441,15390,26322
6230,15391,6634
6230,15391,18131
4362,15392,57
4362,15392,3783
4362,15392,16544
10329,15393,13739
1738,15394,8605
1738,15394,8685
1400,15395,10971
15202,15396,4889
15202,15396,15285
14055,15397,16960
8467,15398,12077
8467,15398,19940
8421,15399,15717
8421,15399,21078
4160,15400,10531
4160,15400,13015
14109,15401,23246
7537,15402,11472
9141,15403,6533
9141,15403,20948
12556,15404,6101
12556,15404,8581
2239,15406,11271
2239,15406,24949
5728,15407,16452
5728,15407,24943
13045,15408,9355
2833,15409,12413
2833,15409,27343
6736,15410,24219
10575,15411,2254
1330,15412,11429
1330,15412,19722
14667,15413,3526
14667,15413,25986
6988,15414,575
6988,15414,6138
6988,15414,11679
15961,15415,12122
15961,15415,25352
4980,15416,3206
4980,15416,15353
14274,15417,28760
11562,15418,6244
11562,15418,25599
14502,15419,178
14502,15419,27303
1979,15420,14707
1979,15420,14767
14722,15421,10054
14722,15421,17471
15144,15422,10516
825,15423,26692
5758,15424,3019
5758,15424,12395
5758,15424,19681
14106,15425,23900
14106,15425,28924
5488,15426,25879
5541,15427,11337
5541,15427,18571
5953,15428,17779
5953,15428,23351
7607,15430,13201
6029,15431,426
6029,15431,11087
4573,15432,12179
16073,15434,5886
3991,15435,18082
3991,15435,20355
2854,15436,16536
1858,15437,16874
1858,15437,21501
295,15438,410
295,15438,19632
295,15438,29184
10622,15439,1679
10622,15439,22045
3138,15440,5023
3138,15440,27209
9450,15441,19455
3710,15442,11552
5993,15443,11556
5993,15443,22342
12291,15444,15010
12291,15444,26103
4657,15445,8503
8562,15446,14317
15007,15447,2701
15007,15447,22922
11124,15448,1938
11124,15448,28065
5739,15449,6571
5739,15449,10328
5739,15449,14283
12340,15450,16597
12340,15450,22344
2924,15451,17354
2924,15451,26311
10395,15452,24711
11872,15453,4618
7330,15454,23117
5455,15455,36
5455,15455,19454
5455,15455,27894
15671,15456,1768
15671,15456,5719
5426,15457,6548
5426,15457,27910
6243,15458,8126
6243,15458,8641
7218,15459,8589
7218,15459,23239
9305,15460,3266
9305,15460,24833
12447,15461,19013
12447,15461,21210
7382,15462,24108
7382,15462,24229
3424,15463,5865
3424,15463,16749
2033,15464,4374
2033,15464,9405
15630,15465,1947
15630,15465,12985
15630,15465,13355
3493,15466,9043
3493,15466,24392
13948,15467,25200
10130,15468,18540
8655,15469,2264
8655,15469,4677
2645,15470,2305
13018,15471,6509
9429,15472,22517
9429,15472,24778
3434,15473,2675
3434,15473,18174
14641,15474,15315
14641,15474,23753
12686,15475,10497
12686,15475,18543
13380,15476,13263
13380,15476,22176
8394,15477,27296
8394,15477,28869
2454,15478,3908
2454,15478,17538
2454,15478,28278
11143,15479,4679
11143,15479,25719
13808,15480,3592
15812,15481,18361
15426,15482,2662
15426,15482,5501
15426,15482,21463
108,15483,7458
108,15483,23504
3454,15484,2423
3454,15484,20260
1,15485,3221
11348,15486,7747
11348,15486,15875
12484,15487,7779
12399,15488,6028
12399,15488,18630
5551,15489,10911
5551,15489,13991
15717,15490,16573
8878,15491,16915
9486,15492,10696
9486,15492,27852
13245,15493,449
13245,15493,13546
3959,15494,11706
3959,15494,25577
14432,15495,26033
12929,15496,4636
12929,15496,13514
8846,15497,7042
2947,15498,14825
1834,15499,1408
1834,15499,14272
1834,15499,23312
3266,15500,1109
3266,15500,17683
3266,15500,26315
9793,15501,3143
9793,15501,7997
9793,15501,23675
11113,15502,4768
11113,15502,25698
8998,15503,1150
8998,15503,13556
14717,15504,1537
14717,15504,10718
14717,15504,12798
5624,15505,25955
1796,15506,978
1796,15506,22845
1796,15506,24902
9644,15507,4471
9644,15507,20329
14655,15508,3715
11937,15510,11035
6552,15511,9378
6552,15511,12721
15520,15512,1001
15520,15512,6646
15520,15512,21673
4787,15513,24602
5064,15514,18991
5193,15515,19228
5897,15516,5404
13849,15517,9464
13714,15518,6843
13714,15518,8562
13714,15518,28803
3743,15519,25664
3743,15519,27620
3318,15520,11183
3318,15520,23337
3318,15520,29236
6326,15521,10384
6326,15521,18911
7761,15522,25721
9354,15523,18020
9354,15523,25548
14391,15524,4653
14391,15524,7616
4419,15525,9792
4419,15525,15437
4419,15525,20056
3615,15527,8136
10343,15528,26615
3295,15529,19571
10217,15530,14473
10217,15530,20601
1370,15531,4027
1370,15531,23751
15460,15532,6997
15460,15532,10621
1697,15533,15599
1697,15533,16114
14528,15534,4772
1355,15535,2873
1355,15535,28594
1818,15536,15559
10708,15537,15224
1115,15538,8231
1115,15538,16940
1115,15538,19091
7029,15539,9496
15674,15540,157
15674,15540,11256
624,15541,846
624,15541,12809
3308,15542,2746
3308,15542,7477
10835,15543,29008
5304,15544,6254
5304,15544,14639
922,15545,5051
922,15545,27386
11123,15546,27719
14226,15547,5771
14226,15547,19576
3737,15548,14984
3737,15548,24598
15987,15549,2506
15987,15549,13083
14316,15550,6402
14316,15550,23778
6610,15551,7028
6610,15551,16147
6610,15551,26777
10604,15552,7209
10604,15552,23320
3087,15553,25063
712,15554,22015
15501,15555,2408
286,15556,23830
6150,15557,1450
6150,15557,17982
13344,15558,2120
13344,15558,3429
3472,15559,10061
3472,15559,20529
2151,15560,11457
4342,15561,1235
4342,15561,10758
6616,15562,28431
11526,15563,7701
11526,15563,11585
12873,15564,1685
12873,15564,20291
12873,15564,23781
7197,15565,26563
7507,15566,4812
7507,15566,12296
9356,15567,7153
9356,15567,16685
9042,15568,16552
9042,15568,27670
2506,15569,332
2506,15569,11691
4041,15570,14051
4041,15570,14365
7337,15571,3346
8152,15572,1534
8152,15572,10770
8152,15572,18471
3843,15573,12723
8616,15575,12778
8616,15575,20679
7489,15576,7453
7489,15576,19987
14234,15577,25080
14234,15577,27413
9634,15578,17205
9634,15578,17680
9443,15579,18940
9443,15579,26957
11839,15580,10489
11839,15580,24094
5081,15581,16835
4889,15582,21831
4889,15582,25443
841,15583,13971
841,15583,14414
841,15583,25101
11334,15584,16462
11334,15584,22542
3270,15585,6068
5667,15586,18293
3509,15587,5645
3509,15587,12559
8672,15588,6570
8672,15588,12050
8672,15588,16932
1475,15589,12221
1475,15589,25083
1322,15590,3855
10154,15591,8790
10154,15591,29297
3561,15592,2590
3561,15592,12309
9568,15593,8293
9568,15593,27291
11076,15594,10181
11076,15594,22923
9235,15596,8440
15142,15597,10339
15142,15597,20357
10076,15598,279
10076,15598,23394
10076,15598,28702
1704,15600,3917
1704,15600,26973
14678,15601,1958
14678,15601,26618
3657,15602,22455
15804,15603,3591
15804,15603,13494
15804,15603,25304
9103,15604,18432
16028,15605,19286
1538,15606,26986
4606,15607,6439
4606,15607,14376
4606,15607,18022
9535,15608,1166
9535,15608,20953
14731,15609,13717
8612,15610,1441
8612,15610,11323
8612,15610,13391
12870,15611,7181
2770,15612,12688
2770,15612,20173
2770,15612,25215
10885,15613,29183
5630,15614,8502
2261,15615,5293
5016,15616,3815
13811,15617,24466
2009,15618,24343
4061,15619,3621
4061,15619,21720
10192,15620,5191
10192,15620,12925
15289,15621,10199
15289,15621,15162
5493,15622,17524
12318,15623,12539
12318,15623,23783
10927,15624,7420
10927,15624,25880
1201,15625,4394
1201,15625,9119
11804,15626,9504
11804,15626,24581
11804,15626,27622
4319,15627,14087
10027,15628,19515
10688,15629,11210
2334,15630,5394
2334,15630,20218
3255,15631,5237
3255,15631,13128
3255,15631,20790
2675,15632,1801
2675,15632,14874
10197,15634,5344
9936,15635,1525
9647,15636,22579
1458,15637,17303
8235,15639,1162
8235,15639,29005
9613,15640,1763
9613,15640,7322
14237,15641,18436
2488,15642,5127
14977,15643,24537
4638,15644,20076
2320,15645,22662
1778,15647,12915
5083,15648,28143
1252,15650,13740
1252,15650,25802
14196,15651,26504
4358,15652,15329
9277,15653,10580
9277,15653,15133
9277,15653,15631
10934,15655,863
10934,15655,3732
10934,15655,7875
1232,15656,16870
1232,15656,28759
1668,15657,588
1668,15657,10716
15006,15658,12856
15006,15658,20598
3971,15659,2376
3971,15659,19826
3971,15659,28264
4420,15660,19457
4420,15660,28564
803,15661,22621
4507,15662,1227
4507,15662,24170
6249,15663,10287
5512,15664,16968
5512,15664,25539
15597,15665,5245
15597,15665,8349
4756,15666,15061
4756,15666,21967
838,15667,16871
838,15667,17520
9551,15668,889
15042,15669,12919
15042,15669,14636
15042,15669,16628
1626,15670,13537
12310,15671,25285
13140,15672,9725
1147,15673,16883
1147,15673,19371
4338,15674,8511
4338,15674,11157
3793,15675,16777
3793,15675,18610
13886,15676,18515
9062,15677,7233
14049,15678,5264
3630,15679,9470
3630,15679,12968
7897,15680,1960
12892,15681,17485
13778,15682,22825
13778,15682,26608
7344,15683,1375
7344,15683,18195
9804,15684,22497
3246,15686,23982
5537,15687,22744
5537,15687,23398
15725,15688,6822
15725,15688,24149
3770,15689,10650
3770,15689,11519
6278,15690,11042
6278,15690,14036
13392,15691,11411
13392,15691,16655
2241,15692,7056
1151,15693,3494
2801,15694,12820
10002,15695,20602
10002,15695,27502
14927,15697,2830
14927,15697,8174
109,15699,18752
7313,15700,9134
14517,15701,20490
14517,15701,23780
1886,15702,7678
1886,15702,19074
3420,15703,23265
3420,15703,25832
2039,15704,7994
15216,15705,22706
5681,15707,14773
15940,15708,23704
4613,15709,16715
4613,15709,22195
12042,15710,10612
12042,15710,18549
7980,15711,4275
15677,15713,1979
15677,15713,4924
14375,15714,7619
14375,15714,13808
1174,15715,10594
1174,15715,24853
2714,15716,6626
2714,15716,9458
1223,15718,17734
10928,15719,18888
10928,15719,22416
9923,15720,18413
2301,15721,5867
2301,15721,20957
408,15722,657
408,15722,10327
10802,15723,17686
13934,15724,17493
13934,15724,24425
375,15725,19445
375,15725,25618
375,15725,27197
4537,15726,15467
8910,15727,28090
11090,15728,15829
11090,15728,15897
15127,15729,22104
2725,15730,4015
14407,15731,20380
14407,15731,27193
14407,15731,28552
9878,15732,19247
9878,15732,26645
4464,15733,5045
4464,15733,17727
10590,15735,16905
1203,15736,11159
6765,15737,3819
6765,15737,9237
15150,15738,12394
15150,15738,28722
9026,15739,20424
12909,15740,62
12909,15740,19488
4187,15741,1677
4187,15741,1862
4187,15741,19950
3339,15742,9539
3861,15743,5398
3861,15743,7706
4964,15744,7071
4964,15744,14331
15762,15745,6501
15762,15745,10201
14206,15746,1395
14206,15746,9896
12054,15747,19930
12054,15747,25277
12054,15747,27194
13123,15749,10022
13123,15749,27103
14462,15750,2997
7476,15751,6990
7476,15751,8928
7476,15751,14791
808,15752,6497
808,15752,15581
12077,15753,19329
12077,15753,28541
16235,15754,24768
3903,15755,13933
2013,15756,8645
2013,15756,10432
2013,15756,29009
6464,15757,3218
6464,15757,27580
5764,15758,25076
3030,15759,17224
3030,15759,24947
3795,15760,5980
3795,15760,9450
14194,15761,20924
14194,15761,29246
1978,15762,9692
1978,15762,11190
1978,15762,25353
3237,15763,2417
3237,15763,20184
9795,15764,9055
9795,15764,24932
511,15765,21946
511,15765,26676
7899,15766,9209
7899,15766,26747
9772,15767,22933
9772,15767,25021
5882,15768,3537
5882,15768,11358
2083,15769,3401
2083,15769,12018
12217,15770,11225
12217,15770,25572
11859,15771,12747
11859,15771,22501
11885,15772,5149
11885,15772,5327
9931,15773,17612
6352,15774,10447
6352,15774,20170
6352,15774,27885
8650,15775,23788
7414,15776,757
7414,15776,12361
12536,15777,18564
11632,15778,2547
8274,15779,10028
8274,15779,18696
7043,15780,3933
2084,15781,14556
2084,15781,28734
5236,15782,24721
2497,15783,15629
12982,15784,17290
3625,15785,1713
3625,15785,5837
11239,15786,162
14735,15787,1342
14735,15787,11402
4137,15788,721
16059,15789,7257
16059,15789,19475
10744,15790,11443
10744,15790,19137
10551,15791,6562
10551,15791,8895
9126,15792,13871
12474,15793,7207
14984,15794,5063
14984,15794,23192
15603,15795,2750
15603,15795,5792
14290,15796,415
14290,15796,6665
1601,15797,16513
1087,15798,24517
12069,15799,2012
12069,15799,10463
15664,15800,26458
12298,15802,638
10499,15803,5718
3732,15804,9313
3732,15804,19476
6000,15806,22412
3298,15807,3883
14275,15809,17984
