acct_id_new,gender,city,state,zip,ethnicity
13197,M,Morganton,NC,28655,0
13198,F,Elkin,NC,28621,0
13199,F,Ellenboro,NC,28040,0
13200,M,Mooresboro,NC,28114,0
13201,M,Wilkesboro,NC,28697,0
13202,F,Ennice,NC,28623,0
13203,F,Rutherfordton,NC,28139,0
13204,F,Forest City,NC,28043,0
13205,M,Fleetwood,NC,28626,0
13206,F,Robbinsville,NC,28771,0
13207,F,Ellenboro,NC,28040,0
13208,F,Morganton,NC,28655,0
13209,F,Connelly Springs,NC,28612,0
13210,M,Marshall,NC,28753,0
13211,M,Ellenboro,NC,28040,0
13212,NULL,NULL,NULL,NULL,NULL
13213,F,Marshall,NC,28753,0
13214,NULL,NULL,NULL,NULL,NULL
13215,F,Connelly Springs,NC,28612,0
13216,M,Connelly Springs,NC,82612,0
13217,F,Morganton,NC,28655,1
13218,F,Warrensville,NC,28693,0
13219,M,Hickory,NC,28602,0
13220,F,Bostic,NC,28018,0
13221,M,Morganton,NC,28655,0
13222,F,Morganton,NC,28655,0
13223,M,Cherokee,NC,28719,0
13224,F,Rutherfordton,NC,28139,0
13225,F,Rutherfordton,NC,28139,0
13226,F,Bostic,NC,28018,0
13227,M,Wilkesboro,NC,28697,0
13228,NULL,NULL,NULL,NULL,NULL
13229,F,Valdese,NC,28690,0
13230,F,Spindale,NC,28160,0
13231,M,Burnsville,NC,28714,0
13232,M,North Wilkesboro,NC,28659,1
13233,M,Marshall,NC,28754,0
13234,M,North Wilkesboro,NC,28659,0
13235,F,Morganton,NC,28680,0
13236,F,Morganton,NC,28655,0
13237,M,Todd,NC,28684,0
13238,F,Forest City,NC,28043,0
13239,M,Henrietta,NC,28076,0
13240,F,Morganton,NC,28655,0
13241,M,Wilkesboro,NC,28697,0
13242,F,Hickory,NC,28602,0
13243,F,Hickory,NC,28602,1
13244,F,Rhodhiss NC,NULL,28667,0
13245,F,Spindale NC,NULL,28160,0
13246,F,Ellenboro,NC,28040,0
13247,F,Mooresboro,NC,28114,0
13248,M,Rutherfordton,NC,28139,0
13249,F,North Wilkesboro,NC,28659,0
13250,M,Hickory,NC,28601,0
13251,M,Forest City,NC,28043,0
13252,F,Millers Creek,NC,28651,0
13253,F,Boone,NC,28607,0
13254,M,North Wilkesboro,NC,28659,2
13255,F,Mars Hill,NC,28754,0
13256,NULL,NULL,NULL,NULL,NULL
13257,F,Morganton,NC,28655,1
13258,NULL,NULL,NULL,NULL,NULL
13259,F,Millers Creek,NC,28651,0
13260,F,Rutherfordton,NC,28139,0
13261,NULL,NULL,NULL,NULL,NULL
13262,M,Hot Springs,NC,28743,0
13263,F,Wilkesboro,NC,28697,1
13264,M,Burnsville,NC,28714,0
13265,M,Ellenboro,NC,28040,0
13266,F,Morganton,NC,28655,0
13267,F,Sparta,NC,28675,0
13268,M,Bryson City,NC,28713,0
13269,M,Traphill,NC,28685,0
13270,M,Morganton,NC,28655,0
13271,F,Connelly Springs,NC,28612,0
13272,M,Elk Park,NC,28622,0
13273,F,Rutherfordton,NC,28139,0
13274,F,Rutherfordton,NC,28139,0
13275,M,Ellenboro,NC,28040,0
13276,F,Spindale,NC,28160,1
13277,F,Forest City,NC,28043,0
13278,M,Wilkesboro,NC,28697,2
13279,F,Hickory,NC,28602,0
13280,NULL,NULL,NULL,NULL,NULL
13281,F,Brasstown,NC,28902,0
13282,M,Hildebran,NC,28637,0
13283,F,Henrietta,NC,28076,0
13284,M,Bostic,NC,28018,0
13285,F,Valdese,NC,28690,0
13286,M,Forest City,NC,28043,0
13287,M,Morganton,NC,28655,0
13288,F,Marshall,NC,28753,0
13289,M,Traphill,NC,28685,0
13290,F,Morganton,NC,28655,1
13291,F,Hayesville,NC,28904,0
13292,F,Spindale,NC,28160,0
13293,M,Morganton,NC,28655,0
13294,M,Hays,NC,28635,2
13295,F,Bostic,NC,28018,0
13296,F,Morganton,NC,28655,0
13297,M,Forest City,NC,28043,0
13298,M,Sugar Grove,NC,28679,0
13299,M,Ellenboro,NC,28040,0
13300,M,Rutherfordton,NC,28139,0
13301,M,North Wilkesboro,NC,28659,0
13302,M,Sparta,NC,28675,0
13303,M,Elkin,NC,28621,0
13304,F,Sparta,NC,28675,0
13305,F,Morganton,NC,28655,0
13306,F,North Wilkesboro,NC,28659,0
13307,M,Burnsville,NC,28714,0
13308,M,Wilkesboro,NC,28697,2
13309,M,Rutherfordton,NC,28139,0
13310,F,Rutherfordton,NC,28139,0
13311,F,Morganton,NC,28655,0
13312,F,Morganton,NC,28655,0
13313,M,Millers Creek,NC,28651,2
13314,F,Morganton,NC,28655,1
13315,F,North Wilkesboro,NC,28659,0
13316,F,Ronda,NC,28670,0
13317,F,State Road,NC,28676,2
13318,M,Drexel,NC,28619,0
13319,F,Morganton,NC,28655,0
13320,F,Hayesville,NC,28904,0
13321,M,Forest City,NC,28043,0
13322,NULL,NULL,NULL,NULL,NULL
13323,F,Morganton,NC,28655,0
13324,F,Mars Hill,NC,28754,0
13325,NULL,NULL,NULL,NULL,NULL
13326,F,Hickory,NC,28602,0
13327,M,Marshall,NC,28753,0
13328,M,Almond,NC,28702,0
13329,M,Whittier,NC,28789,0
13330,M,Morganton,NC,28655,0
13331,F,Morganton,NC,28655,0
13332,F,Ellenboro,NC,28040,0
13333,M,Connelly Springs,NC,28612,0
13334,M,State Road,NC,28676,2
13335,M,Millers Creek,NC,28651,1
13336,NULL,NULL,NULL,NULL,NULL
13337,F,Mooresboro,NC,28114,0
13338,M,Forest City,NC,28043,0
13339,F,Ellenboro,NC,28040,0
13340,NULL,NULL,NULL,NULL,NULL
13341,F,Ronda,NC,28670,2
13342,M,Henrietta,NC,28076,0
13343,M,Morganton,NC,28655,0
13344,M,Forest City,NC,28043,1
13345,M,Crumpler,NC,28617,0
13346,M,Caroleen,NC,28019,0
13347,M,Mooresboro,NC,28114,0
13348,M,Marshall,NC,28753,0
13349,M,Mooresboro,NC,28114,0
13350,F,Rutherfordton,NC,28139,0
13351,NULL,NULL,NULL,NULL,NULL
13352,M,Morganton,NC,28655,0
13353,F,Rutherford College,NC,28671,0
13354,F,Marshall,NC,28753,0
13355,F,Bryson City,NC,28713,0
13356,M,Forest City,NC,28043,0
13357,M,Millers Creek,NC,28651,0
13358,M,Ellenboro,NC,28040,0
13359,M,Boomer,NC,28606,1
13360,F,Ellenboro,NC,28040,0
13361,M,Millers Creek,NC,28651,0
13362,F,Mars Hill,NC,28754,0
13363,M,Burnsville,NC,28714,0
13364,M,Forest City,NC,28043,0
13365,M,Morganton,NC,25655,1
13366,F,NULL,NULL,NULL,0
13367,M,Morganton,NC,28655,0
13368,NULL,NULL,NULL,NULL,NULL
13369,F,Morganton,NC,28655,0
13370,M,Sugar Grove,NC,28679,0
13371,F,Forest City,NC,28043,0
13372,M,Morganton,NC,28655,0
13373,M,Mooresboro,NC,28114,0
13374,F,Millers Creek,NC,28651,2
13375,M,Mooresboro,NC,28114,0
13376,M,Elkin,NC,28621,0
13377,F,Hayesville,NC,28904,0
13378,F,Morganton,NC,28655,0
13379,M,Valdese,NC,28690,0
13380,F,Ellenboro,NC,28040,0
13381,F,Connelly Springs,NC,28612,0
13382,M,Traphill,NC,28685,0
13383,F,Marshall,NC,28753,0
13384,M,Morganton,NC,28655,1
13385,M,Morganton,NC,28655,0
13386,F,Hays,NC,28635,0
13387,M,Ennice,NC,28623,2
13388,F,Morganton,NC,28655,0
13389,F,Robbinsville,NC,28771,0
13390,F,Burnsville,NC,28714,1
13391,F,Connelly Springs,NC,28612,0
13392,F,Morganton,NC,28655,0
13393,F,Forest City,NC,28043,0
13394,M,Mooresboro,NC,28114,0
13395,F,Millers Creek,NC,28651,0
13396,M,Lansing,NC,28643,0
13397,M,Hot Springs,NC,28743,0
13398,F,Bryson City,NC,28713,0
13399,M,Morganton,NC,28655,0
13400,M,Rutherfordton,NC,28139,0
13401,F,Elkin,NC,28621,0
13402,M,Whittier,NC,28789,0
13403,F,Bryson City,NC,28713,0
13404,M,Morganton,NC,28655,0
13405,F,Morganton,NC,28655,1
13406,M,Mooresboro,NC,28114,0
13407,F,Rutherfordton,NC,28139,0
13408,F,Morganton,NC,28655,0
13409,M,Spindale,NC,28160,0
13410,F,Forest City,NC,28043,0
13411,F,Forest City,NC,28043,0
13412,M,Morganton,NC,28655,0
13413,F,Hickory,NC,28602,1
13414,F,Morganton,NC,28655,0
13415,M,North Wilkesboro,NC,28659,0
13416,M,Union Mills,NC,28167,0
13417,F,Bryson City,NC,28713,0
13418,F,Robbinsville,NC,28771,0
13419,M,Hayesville,NC,28904,0
13420,F,Connelly Springs,NC,28612,0
13421,M,Cherokee,NC,28719,1
13422,F,Wilkesboro,NC,28697,0
13423,F,Union Mills,NC,28167,0
13424,M,Hayesville,NC,28909,0
13425,M,Connelly Springs,NC,28612,0
13426,F,Ellenboro,NC,28040,0
13427,M,Robbinsville,NC,28771,0
13428,F,Connelly Springs,NC,28602,0
13429,F,Forest City,NC,28043,0
13430,M,Millers Creek,NC,28651,2
13431,M,North Wilkesboro,NC,28659,0
13432,F,Valdese,NC,28690,1
13433,F,Morganton,NC,28680,0
13434,F,Morganton,NC,28655,1
13435,M,Warrensville,NC,28693,0
13436,F,Burnsville,NC,28714,0
13437,M,Hot Springs,NC,28743,0
13438,M,State Road,NC,28676,0
13439,M,Hays,NC,28635,0
13440,F,Mooresboro,NC,28114,0
13441,M,Forest City,NC,28143,0
13442,M,Forest City,NC,28043,0
13443,F,Union Mills,NC,28167,0
13444,M,Hays,NC,28635,0
13445,F,Morganton,NC,28655,1
13446,M,Forest City,NC,28043,0
13447,F,Morganton,NC,28655,0
13448,M,Wilkesboro,NC,28697,0
13449,M,Roaring River,NC,28669,0
13450,F,Rutherfordton,NC,28139,0
13451,M,Connelly Springs,NC,28612,0
13452,F,Connelly Springs,NC,28612,0
13453,F,Nebo,NC,28761,0
13454,M,Mooresboro,NC,28114,0
13455,M,Millers Creek,NC,28651,0
13456,NULL,NULL,NULL,NULL,NULL
13457,M,Hickory,NC,28601,0
13458,M,Robbinsville,NC,28771,0
13459,F,North Wilkesboro,NC,28659,2
13460,F,Robbinsville,NC,28771,0
13461,M,Hickory,NC,28601,0
13462,F,Mars Hill,NC,28754,0
13463,M,Ennice,NC,28623,2
13464,F,Valdese,NC,28690,0
13465,M,Millers Creek,NC,NULL,0
13466,F,Robbinsville,NC,28771,0
13467,F,Bostic,NC,28018,0
13468,M,Marshall,NC,28753,0
13469,M,Valdese,NC,28690,0
13470,F,Connelly Springs,NC,28612,0
13471,F,Rutherfordton,NC,28139,0
13472,M,Forest City,NC,28043,1
13473,M,Spindale,NC,28160,0
13474,M,Lenoir,NC,28645,0
13475,F,Hildebran,NC,28637,0
13476,M,Valdese,NC,28690,0
13477,F,North Wilkesboro,NC,28659,0
13478,F,North Wilkesboro,NC,28659,2
13479,F,Hays,NC,28635,0
13480,F,North Wilkesboro,NC,28659,0
13481,F,Forest City,NC,28043,0
13482,NULL,NULL,NULL,NULL,NULL
13483,M,Mooresboro,NC,28114,0
13484,M,Zionville,NC,28698,0
13485,M,Boone,NC,28607,0
13486,F,Marshall,NC,28753,0
13487,M,Bryson City,NC,28713,0
13488,M,Hayesville,NC,28904,0
13489,M,West Jefferson,NC,28694,0
13490,M,Connelly Springs,NC,28612,0
13491,F,North Wilkesboro,NC,28659,0
13492,M,Boone,NC,28607,0
13493,F,Zionville,NC,28698,0
13494,NULL,NULL,NULL,NULL,NULL
13495,F,Bryson City,NC,28713,0
13496,F,Morganton,NC,28655,0
13497,F,Forest City ,NC,28043,0
13498,NULL,NULL,NULL,NULL,NULL
13499,F,Morganton,NC,28655,0
13500,NULL,NULL,NULL,NULL,NULL
13501,M,Boone,NC,28607,0
13502,M,North Wilkesboro,NC,28659,2
13503,F,Hamptonville,NC,27020,0
13504,M,Hickory,NC,28602,0
13505,F,Forest City,NC,28043,0
13506,F,Morganton,NC,28655,1
13507,F,Millers Creek,NC,28651,0
13508,F,Union Mills,NC,28167,0
13509,F,North Wilkesboro,NC,28659,0
13510,F,Spindale,NC,28160,0
13511,F,Jefferson,NC,28640,0
13512,F,Millers Creek,NC,28651,1
13513,F,Robbinsville,NC,28771,0
13514,F,Forest City,NC,28043,0
13515,M,Connelly Springs,NC,28612,0
13516,M,Burnsville,NC,28714,0
13517,NULL,NULL,NULL,NULL,NULL
13518,F,Mars Hill,NC,28754,0
13519,M,Rutherfordton,NC,28139,0
13520,F,Forest City,NC,28043,1
13521,F,Rutherfordton,NC,28139,0
13522,M,Millers Creek,NC,28651,0
13523,F,N.Wilkesboro,NC,28659,0
13524,F,Robbinsville,NC,28771,0
13525,F,North Wilkesboro,NC,28659,0
13526,M,Zionville,NC,28698,0
13527,F,Morganton,NC,28655,0
13528,M,Connelly Springs,NC,28612,1
13529,M,Morganton,NC,28680,1
13530,M,Green Mountain,NC,28740,0
13531,F,Warne,NC,28909,1
13532,F,Forest City,NC,28043,0
13533,F,Murphy,NC,28906,1
13534,F,Forest City,NC,28040,0
13535,F,Morganton,NC,28655,1
13536,F,Morganton,NC,28655,0
13537,F,Millers Creek,NC,28651,2
13538,F,Morganton,NC,28655,0
13539,F,Wilkesboro,NC,28697,1
13540,M,Bostic,NC,28018,0
13541,M,Bostic,NC,28108,0
13542,F,Vilas,NC,28692,0
13543,F,Rutherfordton,NC,28139,0
13544,F,Forest City,NC,28043,0
13545,F,Marshall,NC,28753,0
13546,M,Ellenboro,NC,28040,0
13547,F,Millers Creek,NC,28651,0
13548,F,Mooresboro,NC,28114,0
13549,M,Rutherfordton,NC,28139,0
13550,M,Mars Hill,NC,28754,0
13551,F,Bostic,NC,28018,0
13552,F,Morganton,NC,28655,0
13553,F,Hickory,NC,28602,0
13554,F,Wilkesboro,NC,28697,1
13555,M,Forest City,NC,28043,0
13556,M,Morganton,NC,28655,1
13557,M,Cherryville,NC,28021,0
13558,F,West Jefferson,NC,28694,1
13559,F,Robbinsville,NC,28771,0
13560,M,Hayesville,NC,28904,0
13561,M,Forest City,NC,28043,0
13562,F,Bostic,NC,28018,0
13563,M,Rutherfordton,NC,28139,0
13564,F,Hickory,NC,28602,0
13565,M,Ferguson,NC,28624,2
13566,M,Sparta,NC,28675,2
13567,NULL,NULL,NULL,NULL,NULL
13568,M,North Wilkesboro,NC,28659,2
13569,M,Bostic,NC,28018,0
13570,F,Rutherfordton,NC,28139,0
13571,M,Hickory,NC,28601,0
13572,F,Thurmond,NC,28683,0
13573,M,Morganton,NC,28655,0
13574,M,Hildebran,NC,28637,0
13575,F,Valdese,NC,28690,0
13576,F,Spindale,NC,28160,0
13577,M,Lansing,NC,28643,0
13578,F,Valdese,NC,28690,0
13579,F,North Wilkesboro,NC,28659,0
13580,M,Wilkesboro,NC,28697,0
13581,F,Ellenboro,NC,28040,0
13582,F,Caroleen,NC,28019,0
13583,M,Morganton,NC,28655,0
13584,M,Jonesville,NC,28642,1
13585,M,Jefferson,NC,28640,1
13586,M,Rutherfordton,NC,28139,0
13587,F,Morganton,NC,28655,0
13588,M,Robbinsville,NC,28771,0
13589,F,Elkin,NC,28621,1
13590,NULL,NULL,NULL,NULL,NULL
13591,F,Robbinsville,NC,28771,0
13592,F,Forest City,NC,28043,0
13593,M,Shelby,NC,28150,0
13594,F,Rutherfordton,NC,28139,0
13595,F,Jefferson,NC,28640,1
13596,M,Ellenboro,NC,28040,0
13597,M,Rhodhiss,NC,28667,0
13598,M,Connelly Springs,NC,28612,0
13599,M,West Jefferson,NC,28694,0
13600,F,Boone,NC,28607,0
13601,M,Union Mills,NC,28167,1
13602,M,Connelly Springs,NC,28612,0
13603,F,Bryson City,NC,28713,0
13604,M,Mroganton,NC,28655,1
13605,M,Forest City,NC,28043,0
13606,M,Bostic,NC,28018,0
13607,M,Marshall,NC,28753,0
13608,F,Forest City,NC,28043,0
13609,F,Morganton,NC,28655,0
13610,M,Hildebran,NC,28637,0
13611,M,Roaring River,NC,28669,0
13612,M,Forest City,NC,28043,0
13613,F,Robbinsville,NC,28771,0
13614,F,Rutherfordton,NC,28139,0
13615,M,North Wilkesboro,NC,28659,2
13616,F,Rutherfordton,NC,28139,0
13617,M,Boone,NC,28607,1
13618,F,State Road,NC,28676,0
13619,M,Lenoir,NC,28645,0
13620,M,Wilkesboro,NC,28697,2
13621,M,Morganton,NC,28655,0
13622,M,Rutherfordton,NC,28139,0
13623,F,Rutherfordton,NC,28139,0
13624,M,Morganton,NC,28655,0
13625,F,Zionville,NC,28698,0
13626,M,Hickory,NC,28601,0
13627,M,Connelly Springs,NC,28612,0
13628,M,Bryson City,NC,28713,0
13629,F,Wilkesboro,NC,28697,0
13630,M,Wilkesboro,NC,28697,0
13631,F,North Wilkesboro,NC,28659,0
13632,M,Creston,NC,28615,0
13633,M,Hickory,NC,28601,0
13634,M,Morganton,NC,28655,0
13635,M,Hickory,NC,28602,0
13636,M,Forest City,NC,28043,0
13637,F,Ellenboro,NC,28040,0
13638,F,Morganton,NC,28655,0
13639,M,Bostic,NC,28018,0
13640,M,Forest City,NC,28043,0
13641,M,Wilkesboro,NC,28697,0
13642,M,Burnsville,NC,28714,0
13643,M,Morganton,NC,28655,0
13644,M,Forest City,NC,28043,0
13645,M,Bryson City,NC,28713,0
13646,F,Hays,NC,28635,0
13647,M,Cherokee,NC,28719,0
13648,M,Ellenboro,NC,28040,1
13649,F,Wilkesboro,NC,28697,1
13650,F,Morganton,NC,28655,0
13651,F,Forest City,NC,28043,1
13652,F,Forest City,NC,28043,0
13653,M,Mars Hill,NC,28754-6225,0
13654,M,Mars Hill,NC,28754,0
13655,F,Bostic,NC,28018,0
13656,M,Ellenboro,NC,28040,0
13657,M,Morganton,NC,28655,0
13658,F,Mooresboro,NC,28114,0
13659,NULL,NULL,NULL,NULL,NULL
13660,F,Forest City,NC,28043,1
13661,M,Forest City,NC,28043,1
13662,M,Lake Lure,NC,28746,1
13663,F,Forest City,NC,28043,0
13664,M,Morganton,NC,28655,0
13665,M,Boone,NC,28607,0
13666,F,Rutherfordton,NC,28139,0
13667,M,Rutherfordton,NC,28139,0
13668,F,Connelly Springs,NC,28612,0
13669,M,Ellenboro,NC,28040,0
13670,M,Valdese,NC,28690,0
13671,F,Morganton,NC,28655,0
13672,F,Wilkesboro,NC,28697,0
13673,F,Hickory,NC,28601,0
13674,F,Morganton,NC,28655,1
13675,F,Rutherfordton,NC,28139,0
13676,M,Morganton,NC,28655,0
13677,M,Glade Valley,NC,28627,0
13678,F,Ellenboro,NC,28040,0
13679,M,Forest City,NC,28043,0
13680,M,Morganton,NC,28655,0
13681,NULL,NULL,NULL,NULL,NULL
13682,M,Valdese,NC,28690,0
13683,M,North Wilkesboro,NC,28659,2
13684,F,Burnsville,NC,28714,0
13685,F,Morganton,NC,28655,0
13686,M,Bostic,NC,28018,0
13687,NULL,NULL,NULL,NULL,NULL
13688,F,Morganton,NC,28655,0
13689,M,Boone,NC,28607,0
13690,F,Forest City,NC,28043,0
13691,M,Ellenboro,NC,28040,0
13692,F,Ronda,NC,28670,0
13693,F,Morganton,NC,28655,0
13694,F,Marshall,NC,28753,0
13695,F,Hayesville,NC,28904,0
13696,F,Hayesville,NC,28904,0
13697,NULL,NULL,NULL,NULL,NULL
13698,M,Morganton,NC,28655,0
13699,F,North Wilkesboro,NC,28659,2
13700,F,Morganton,NC,28655,0
13701,F,Lansing,NC,28643,0
13702,M,North Wilkesboro,NC,28659,2
13703,M,Valdese,NC,28690,0
13704,NULL,NULL,NULL,NULL,NULL
13705,M,Roaring River,NC,28669,0
13706,F,North Wilkesboro,NC,28659,0
13707,F,Ellenboro,NC,28040,0
13708,NULL,NULL,NULL,NULL,NULL
13709,F,Traphill,NC,28685,2
13710,F,Ronda,NC,28670,0
13711,F,Jefferson,NC,28640,0
13712,F,Ellenboro,NC,28040,0
13713,F,Rutherfordton,NC,28139,0
13714,M,North Wilkesboro,NC,28659,0
13715,M,Hickory,NC,28602,0
13716,M,North Wilkesboro,NC,28659,0
13717,M,Marshall,NC,28753,0
13718,F,Burnsville,NC,28714,0
13719,F,Valdese,NC,28690,0
13720,M,Rutherfordton,NC,28139,0
13721,M,Ellenboro,NC,28040,0
13722,M,Morganton,NC,28655,0
13723,F,Boone,NC,28607,0
13724,M,Mars Hill,NC,28754,0
13725,M,Mars Hill,NC,28754,0
13726,F,North Wilkesboro,NC,28659,0
13727,F,Hot Springs,NC,28743,0
13728,M,Union Mills,NC,28167,0
13729,M,Forest City,NC,28043,0
13730,F,Robbinsville,NC,28771,1
13731,F,West Jefferson,NC,28694,0
13732,NULL,NULL,NULL,NULL,NULL
13733,NULL,NULL,NULL,NULL,NULL
13734,F,Forest City,NC,28043,0
13735,M,Traphill,NC,28685,0
13736,M,Mooresboro,NC,28114,1
13737,F,Morganton,NC,28680,0
13738,F,Valdese,NC,28690,0
13739,F,Forest City,NC,28043,0
13740,M,McGrady,NC,28649,0
13741,F,Boone,NC,28607,0
13742,F,NULL,NULL,NULL,0
13743,F,Wilkesboro,NC,28697,0
13744,M,Wilkesboro,NC,28697,0
13745,M,Hot Springs ,NC,28743,0
13746,M,Sparta,NC,28675,0
13747,M,Hays,NC,28635,2
13748,M,Hays,NC,28635,0
13749,F,Union Mills,NC,28139,0
13750,F,Marshall,NC,28753,0
13751,M,West Jefferson,NC,28694,0
13752,F,Forest city,NC,28043,0
13753,F,Mooresboro,NC,28114,0
13754,F,Drexel,NC,28619,0
13755,M,Morganton,NC,28655,0
13756,M,State Road,NC,28676,0
13757,M,North Wilkesboro,NC,28659,0
13758,F,Ellenboro,NC,28040,0
13759,M,Wilkesboro,NC,28697,0
13760,M,Rutherfordton,NC,28139,0
13761,F,Elkin,NC,28621,2
13762,M,Burnsville,NC,28714,1
13763,M,Ellenboro,NC,28040,0
13764,M,Morganton,NC,28655,0
13765,NULL,NULL,NULL,NULL,NULL
13766,NULL,NULL,NULL,NULL,NULL
13767,NULL,NULL,NULL,NULL,NULL
13768,M,Wilkesboro,NC,28697,2
13769,F,Ferguson,NC,28624,0
13770,M,Forest City,NC,28043,0
13771,F,Connelly Springs,NC,28612,0
13772,F,Ellenboro,NC,28040,0
13773,M,Valdese,NC,28690,0
13774,F,Rutherfordton,NC,28139,0
13775,M,Robbinsville,NC,28771,0
13776,F,Morganton,NC,28655,1
13777,M,Bostic,NC,28018,0
13778,F,Bryson City,NC,28713,0
13779,F,Forest City,NC,28043,0
13780,M,Forest City,NC,28043,0
13781,M,North Wilkesboro,NC,28659,0
13782,F,Wilkesboro,NC,28697,0
13783,M,Hickory,NC,28602,0
13784,M,Morganton,NC,28655,0
13785,F,Forest City,NC,28043,0
13786,M,Burnsville,NC,28714,0
13787,NULL,NULL,NULL,NULL,NULL
13788,M,North Wilkesboro,NC,28659,0
13789,M,Morganton,NC,28655,0
13790,F,Ellenboro,NC,28040,0
13791,NULL,NULL,NULL,NULL,NULL
13792,M,Morganton,NC,28655,0
13793,F,Ellenboro,NC,28040,0
13794,M,Bryson City,NC,28713,0
13795,F,Morganton,NC,28655,0
13796,M,Forest City,NC,28043,0
13797,M,Bryson City,NC,28713,0
13798,F,Morganton,NC,28655,0
13799,F,Union Mills,NC,28167,0
13800,M,Robbinsville,NC,28771,0
13801,M,Bryson City,NC,28713,0
13802,F,Bostic,NC,28018,0
13803,M,Sparta,NC,28675,0
13804,M,Forest City,NC,28043,0
13805,M,Forest City,NC,28043,0
13806,M,Spindale,NC,28160,0
13807,F,Morganton,NC,28655,0
13808,M,Todd,NC,28684,0
13809,M,Rutherfordton,NC,28139,0
13810,M,Roaring River,NC,28669,0
13811,M,Morganton,NC,28655,0
13812,F,Morganton,NC,28655,0
13813,F,State Road,NC,28676,0
13814,M,Morganton,NC,28655,0
13815,F,Glade Valley,NC,28627,2
13816,F,Mars Hill,NC,28754,0
13817,F,Wilkesboro,NC,28697,2
13818,M,Morganton,NC,28655,0
13819,F,Elkin,NC,28621,0
13820,NULL,NULL,NULL,NULL,NULL
13821,M,Hayesville,NC,28904,0
13822,M,Piney Creek,NC,28663,2
13823,F,Wilkesboro,NC,28697,0
13824,F,Spindale,NC,28160,0
13825,NULL,NULL,NULL,NULL,NULL
13826,F,Bryson City,NC,28713,0
13827,F,Morganton,NC,28655,0
13828,M,Morganton,NC,28655,0
13829,F,Todd,NC,28684,0
13830,F,Lenoir,NC,28645,0
13831,F,Ellenboro,NC,28040,0
13832,M,Purlear,NC,28665,0
13833,M,Hickory,NC,28601,0
13834,NULL,NULL,NULL,NULL,NULL
13835,F,Caroleen,NC,28019,1
13836,F,Morganton,NC,28655,0
13837,M,Sparta,NC,28675,0
13838,F,North Wilkesboro,NC,28659,1
13839,M,Forest City,NC,28043,0
13840,M,North Wilkesboro,NC,28659,0
13841,M,Morganton,NC,28655,0
13842,F,North Wilkesboro,NC,28659,0
13843,F,Morganton,NC,28655,0
13844,F,Morganton,NC,NULL,1
13845,M,Todd,NC,28684,0
13846,M,Burnsville,NC,28714,0
13847,F,Crumpler,NC,28617,0
13848,M,Ellenboro,NC,28040,0
13849,M,Green Mountain,NC,28740,0
13850,F,Hayesville,NC,28904,0
13851,F,Marshall,NC,28753,0
13852,NULL,NULL,NULL,NULL,NULL
13853,F,Bryson City,NC,28713,0
13854,M,Forest City,NC,28043,0
13855,M,Henrietta,NC,28076,1
13856,F,Creston,NC,28615,0
13857,M,Purlear,NC,28665,0
13858,F,Wilkesboro,NC,28697,2
13859,NULL,NULL,NULL,NULL,NULL
13860,F,Hayesville,NC,28904,0
13861,M,Morganton,NC,28655,1
13862,F,Traphill,NC,28685,2
13863,M,Hays,NC,28635,0
13864,F,Bryson City,NC,28713,0
13865,F,Boone,NC,28607,0
13866,NULL,NULL,NULL,NULL,NULL
13867,F,Purlear,NC,28665,0
13868,F,Rutherfordton,NC,28139,0
13869,F,Millers Creek,NC,28651,0
13870,M,Forest City,NC,28043,0
13871,M,Forest City,NC,28043,0
13872,M,Ferguson,NC,28624,0
13873,F,Morganton,NC,28655,0
13874,M,Millers Creek,NC,28651,0
13875,F,Mars Hill,NC,28754,0
13876,F,Hays,NC,28635,0
13877,M,Marshall,NC,28753,0
13878,M,Ferguson,NC,28624,1
13879,F,North Wilkesboro,NC,28659,0
13880,M,Burnsville,NC,28714,1
13881,F,Rutherfordton,NC,28139,0
13882,F,Grassy Creek,NC,28631,0
13883,F,Leicester,NC,28748,0
13884,F,Purlear,NC,28665,0
13885,M,Forest City,NC,28043,0
13886,F,Todd,NC,28684,0
13887,M,Roaring River,NC,28669,0
13888,M,West Jefferson,NC,28694,0
13889,M,Morganton,NC,28655,0
13890,M,Ellenboro,NC,28040,0
13891,M,Rutherfordton,NC,28139,0
13892,F,Hickory,NC,28601,0
13893,F,Weaverville,NC,28787,0
13894,F,Rutherfordton,NC,28139,0
13895,F,Forest City,NC,28043,0
13896,M,Boone,NC,28607,0
13897,F,Bostic,NC,28018,0
13898,F,Lake Lure,NC,28746,0
13899,F,Morganton,NC,28655,0
13900,NULL,NULL,NULL,NULL,NULL
13901,M,Morganton,NC,28655,0
13902,F,Hot Springs,NC,28743,0
13903,M,Millers Creek,NC,28651,0
13904,M,Valdese,NC,28690,0
13905,M,Morganton,NC,28655,0
13906,F,Union Grove,NC,28689,0
13907,F,North Wilkesboro,NC,28659,0
13908,NULL,NULL,NULL,NULL,NULL
13909,M,Forest City,NC,28043,1
13910,F,North Wilkesboro,NC,28659,1
13911,F,Cliffside,NC,28024,0
13912,M,Forest City,NC,28043,0
13913,M,Harris,NC,28074,0
13914,M,Piney Creek,NC,28663,0
13915,M,Creston,NC,28615,0
13916,F,Rutherfordton,NC,28139,0
13917,M,Warne,NC,28909,0
13918,F,Morganton,NC,28655,0
13919,F,Rutherfordton,NC,28139,1
